TYPE,NAME,LOCI,MTHD,ORDR,LLIK_TREE,LLIK_NMIG,DIST
cov,lipson2020_fig5a,100,treemix-mlno,96,125.257792602,126.069401754,6
cov,lipson2020_fig5a,100,treemix-mlno,97,125.257792602,126.069401754,6
cov,lipson2020_fig5a,100,treemix-mlno,98,125.257792602,126.069401754,6
cov,lipson2020_fig5a,100,treemix-mlno,99,125.257792602,126.069401754,6
cov,lipson2020_fig5a,100,treemix-mlno,9,125.257792602,126.069401754,6
cov,lipson2020_fig5a,500,treemix,100,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,101,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,102,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,103,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,104,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,105,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,106,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,107,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,108,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,109,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,10,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,110,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,111,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,112,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,113,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,114,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,115,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,116,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,117,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,118,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,119,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,11,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,120,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,12,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,13,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,14,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,15,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,16,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,17,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,18,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,19,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,1,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,20,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,21,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,22,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,23,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,24,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,25,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,26,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,27,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,28,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,29,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,2,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,30,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,31,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,32,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,33,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,34,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,35,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,36,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,37,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,38,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,39,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,3,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,40,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,41,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,42,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,43,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,44,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,45,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,46,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,47,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,48,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,49,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,4,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,50,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,51,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,52,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,53,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,54,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,55,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,56,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,57,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,58,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,59,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,5,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,60,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,61,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,62,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,63,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,64,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,65,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,66,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,67,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,68,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,69,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,6,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,70,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,71,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,72,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,73,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,74,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,75,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,76,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,77,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,78,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,79,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,7,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,80,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,81,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,82,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,83,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,84,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,85,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,86,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,87,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,88,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,89,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,8,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,90,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,91,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,92,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,93,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,94,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,95,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,96,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,97,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,98,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,99,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix,9,136.286275262,137.977251241,9
cov,lipson2020_fig5a,500,treemix-mlno,100,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,101,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,102,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,103,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,104,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,105,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,106,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,107,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,108,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,109,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,10,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,110,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,111,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,112,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,113,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,114,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,115,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,116,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,117,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,118,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,119,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,11,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,120,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,12,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,13,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,14,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,15,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,16,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,17,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,18,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,19,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,1,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,20,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,21,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,22,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,23,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,24,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,25,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,26,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,27,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,28,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,29,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,2,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,30,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,31,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,32,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,33,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,34,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,35,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,36,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,37,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,38,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,39,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,3,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,40,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,41,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,42,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,43,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,44,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,45,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,46,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,47,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,48,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,49,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,4,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,50,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,51,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,52,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,53,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,54,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,55,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,56,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,57,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,58,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,59,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,5,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,60,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,61,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,62,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,63,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,64,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,65,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,66,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,67,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,68,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,69,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,6,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,70,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,71,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,72,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,73,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,74,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,75,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,76,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,77,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,78,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,79,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,7,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,80,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,81,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,82,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,83,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,84,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,85,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,86,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,87,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,88,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,89,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,8,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,90,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,91,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,92,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,93,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,94,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,95,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,96,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,97,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,98,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,99,136.286275262,137.977251491,9
cov,lipson2020_fig5a,500,treemix-mlno,9,136.286275262,137.977251491,9
cov,lipson2020_fig5a,1000,treemix,100,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,101,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,102,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,103,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,104,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,105,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,106,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,107,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,108,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,109,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,10,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,110,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,111,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,112,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,113,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,114,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,115,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,116,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,117,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,118,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,119,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,11,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,120,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,12,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,13,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,14,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,15,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,16,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,17,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,18,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,19,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,1,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,20,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,21,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,22,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,23,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,24,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,25,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,26,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,27,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,28,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,29,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,2,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,30,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,31,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,32,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,33,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,34,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,35,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,36,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,37,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,38,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,39,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,3,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,40,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,41,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,42,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,43,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,44,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,45,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,46,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,47,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,48,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,49,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,4,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,50,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,51,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,52,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,53,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,54,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,55,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,56,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,57,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,58,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,59,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,5,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,60,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,61,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,62,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,63,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,64,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,65,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,66,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,67,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,68,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,69,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,6,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,70,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,71,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,72,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,73,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,74,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,75,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,76,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,77,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,78,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,79,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,7,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,80,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,81,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,82,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,83,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,84,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,85,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,86,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,87,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,88,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,89,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,8,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,90,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,91,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,92,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,93,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,94,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,95,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,96,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,97,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,98,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,99,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix,9,130.533895076,141.212142,9
cov,lipson2020_fig5a,1000,treemix-mlno,100,130.533895076,143.453697813,0
cov,lipson2020_fig5a,1000,treemix-mlno,101,130.533895076,143.453697813,0
cov,lipson2020_fig5a,1000,treemix-mlno,102,130.533895076,143.453697813,0
cov,lipson2020_fig5a,1000,treemix-mlno,103,130.533895076,143.453697813,0
cov,lipson2020_fig5a,1000,treemix-mlno,104,130.533895076,143.453697813,0
cov,lipson2020_fig5a,1000,treemix-mlno,105,130.533895076,143.453697813,0
cov,lipson2020_fig5a,1000,treemix-mlno,106,130.533895076,143.453697813,0
