NAME,MTHD,ORDR,LLIK_TREE,LLIK_NMIG,DIST,TIME
yan2020_fig2,treemix-allmigs-mlno,100,-93756.8789724,124.370993136,0,0:00.36
yan2020_fig2,treemix-allmigs-mlno,10,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,11,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,12,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,13,-93756.8789724,124.370993136,0,0:00.36
yan2020_fig2,treemix-allmigs-mlno,14,-93756.8789724,124.370993136,0,0:00.32
yan2020_fig2,treemix-allmigs-mlno,15,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,16,-93756.8789724,124.370993136,0,0:00.39
yan2020_fig2,treemix-allmigs-mlno,17,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,18,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,19,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,1,-93756.8789724,124.370993136,0,0:00.33
yan2020_fig2,treemix-allmigs-mlno,20,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,21,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,22,-93756.8789724,124.370993136,0,0:00.44
yan2020_fig2,treemix-allmigs-mlno,23,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,24,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,25,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,26,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,27,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,28,-93756.8789724,124.370993136,0,0:00.33
yan2020_fig2,treemix-allmigs-mlno,29,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,2,-93756.8789724,124.370993136,0,0:00.33
yan2020_fig2,treemix-allmigs-mlno,30,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,31,-93756.8789724,124.370993136,0,0:00.38
yan2020_fig2,treemix-allmigs-mlno,32,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,33,-93756.8789724,124.370993136,0,0:00.33
yan2020_fig2,treemix-allmigs-mlno,34,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,35,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,36,-93756.8789724,124.370993136,0,0:00.32
yan2020_fig2,treemix-allmigs-mlno,37,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,38,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,39,-93756.8789724,124.370993136,0,0:00.30
yan2020_fig2,treemix-allmigs-mlno,3,-93756.8789724,124.370993136,0,0:00.33
yan2020_fig2,treemix-allmigs-mlno,40,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,41,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,42,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,43,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,44,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,45,-93756.8789724,124.370993136,0,0:00.33
yan2020_fig2,treemix-allmigs-mlno,46,-93756.8789724,124.370993136,0,0:00.36
yan2020_fig2,treemix-allmigs-mlno,47,-93756.8789724,124.370993136,0,0:00.37
yan2020_fig2,treemix-allmigs-mlno,48,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,49,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,4,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,50,-93756.8789724,124.370993136,0,0:00.36
yan2020_fig2,treemix-allmigs-mlno,51,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,52,-93756.8789724,124.370993136,0,0:00.36
yan2020_fig2,treemix-allmigs-mlno,53,-93756.8789724,124.370993136,0,0:00.36
yan2020_fig2,treemix-allmigs-mlno,54,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,55,-93756.8789724,124.370993136,0,0:00.27
yan2020_fig2,treemix-allmigs-mlno,56,-93756.8789724,124.370993136,0,0:00.36
yan2020_fig2,treemix-allmigs-mlno,57,-93756.8789724,124.370993136,0,0:00.34
yan2020_fig2,treemix-allmigs-mlno,58,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,59,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,5,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,60,-93756.8789724,124.370993136,0,0:00.28
yan2020_fig2,treemix-allmigs-mlno,61,-93756.8789724,124.370993136,0,0:00.33
yan2020_fig2,treemix-allmigs-mlno,62,-93756.8789724,124.370993136,0,0:00.35
yan2020_fig2,treemix-allmigs-mlno,63,-93756.8789724,124.370993136,0,0:00.36
yan2020_fig2,treemix-allmigs-mlno,64,-93756.8789724,124.370993136,0,0:00.36
yan2020_fig2,treemix-allmigs-mlno,65,-93756.8789724,124.370993136,0,0:00.33
yan2020_fig2,treemix-allmigs-mlno,66,-93756.8789724,124.370993136,0,0:00.28
