NAME,MTHD,ORDR,LLIK_TREE,LLIK_NMIG,DIST,TIME
wu2020_fig7a,treemix-allmigs,60,-331709.513293,-2882.92555691,20,0:07.80
wu2020_fig7a,treemix-allmigs,61,-331709.513293,-2882.92555691,20,0:07.93
wu2020_fig7a,treemix-allmigs,62,-331709.513293,-2882.92555691,20,0:07.84
wu2020_fig7a,treemix-allmigs,63,-331709.513293,-2882.92555691,20,0:07.80
wu2020_fig7a,treemix-allmigs,64,-331709.513293,-2882.92555691,20,0:07.90
wu2020_fig7a,treemix-allmigs,65,-331709.513293,-2882.92555691,20,0:07.74
wu2020_fig7a,treemix-allmigs,66,-331709.513293,-2882.92555691,20,0:08.18
wu2020_fig7a,treemix-allmigs,67,-331709.513293,-2882.92555691,20,0:07.93
wu2020_fig7a,treemix-allmigs,68,-331709.513293,-2882.92555691,20,0:07.94
wu2020_fig7a,treemix-allmigs,69,-331709.513293,-2882.92555691,20,0:07.89
wu2020_fig7a,treemix-allmigs,6,-331709.513293,-2882.92670836,20,0:08.30
wu2020_fig7a,treemix-allmigs,70,-331709.513293,-2882.92555691,20,0:07.91
wu2020_fig7a,treemix-allmigs,71,-331709.513293,-2882.92555691,20,0:07.91
wu2020_fig7a,treemix-allmigs,72,-331709.513293,-2882.92555691,20,0:07.81
wu2020_fig7a,treemix-allmigs,73,-331709.513293,-2882.92670836,20,0:07.91
wu2020_fig7a,treemix-allmigs,74,-331709.513293,-2882.92555691,20,0:07.78
wu2020_fig7a,treemix-allmigs,75,-331709.513293,-2882.92670836,20,0:07.89
wu2020_fig7a,treemix-allmigs,76,-331709.513293,-2882.92555691,20,0:07.99
wu2020_fig7a,treemix-allmigs,77,-331709.513293,-2882.92555691,20,0:07.73
wu2020_fig7a,treemix-allmigs,78,-331709.513293,-2882.92670836,20,0:07.97
wu2020_fig7a,treemix-allmigs,79,-331709.513293,-2882.92670836,20,0:07.99
wu2020_fig7a,treemix-allmigs,7,-331709.513293,-2882.92555691,20,0:08.80
wu2020_fig7a,treemix-allmigs,80,-331709.513293,-2882.92555691,20,0:07.81
wu2020_fig7a,treemix-allmigs,81,-331709.513293,-2882.92555691,20,0:08.03
wu2020_fig7a,treemix-allmigs,82,-331709.513293,-2882.92555691,20,0:07.88
wu2020_fig7a,treemix-allmigs,83,-331709.513293,-2882.92555691,20,0:07.90
wu2020_fig7a,treemix-allmigs,84,-331709.513293,-2882.92555691,20,0:07.98
wu2020_fig7a,treemix-allmigs,85,-331709.513293,-2882.92555691,20,0:07.86
wu2020_fig7a,treemix-allmigs,86,-331709.513293,-2882.92555691,20,0:07.83
wu2020_fig7a,treemix-allmigs,87,-331709.513293,-2882.92555691,20,0:08.01
wu2020_fig7a,treemix-allmigs,88,-331709.513293,-2882.92670836,20,0:07.91
wu2020_fig7a,treemix-allmigs,89,-331709.513293,-2882.92555691,20,0:07.94
wu2020_fig7a,treemix-allmigs,8,-331709.513293,-2882.92670836,20,0:08.79
wu2020_fig7a,treemix-allmigs,90,-331709.513293,-2882.92555691,20,0:08.00
wu2020_fig7a,treemix-allmigs,91,-331709.513293,-2882.92555691,20,0:07.93
wu2020_fig7a,treemix-allmigs,92,-331709.513293,-2882.92555691,20,0:07.94
wu2020_fig7a,treemix-allmigs,93,-331709.513293,-2882.92555691,20,0:07.89
wu2020_fig7a,treemix-allmigs,94,-331709.513293,-2882.92670836,20,0:07.88
wu2020_fig7a,treemix-allmigs,95,-331709.513293,-2882.92670836,20,0:08.01
wu2020_fig7a,treemix-allmigs,96,-331709.513293,-2882.92670836,20,0:08.02
wu2020_fig7a,treemix-allmigs,97,-331709.513293,-2882.92555691,20,0:08.08
wu2020_fig7a,treemix-allmigs,98,-331709.513293,-2882.92555691,20,0:07.95
wu2020_fig7a,treemix-allmigs,99,-331709.513293,-2882.92670836,20,0:07.94
wu2020_fig7a,treemix-allmigs,9,-331709.513293,-2882.92555691,20,0:08.57
wu2020_fig7a,treemix-mlno,100,-331709.513293,-2882.92598072,20,0:10.34
wu2020_fig7a,treemix-mlno,10,-331709.513293,-2882.92598072,20,0:11.32
wu2020_fig7a,treemix-mlno,11,-331709.513293,-2882.92904157,16,0:11.32
wu2020_fig7a,treemix-mlno,12,-331709.513293,-2882.92602223,16,0:11.15
wu2020_fig7a,treemix-mlno,13,-331709.513293,-2882.92602223,16,0:10.68
wu2020_fig7a,treemix-mlno,14,-331709.513293,-2882.92904157,16,0:10.67
wu2020_fig7a,treemix-mlno,15,-331709.513293,-2882.92598072,20,0:10.36
wu2020_fig7a,treemix-mlno,16,-331709.513293,-2882.92598072,20,0:10.47
wu2020_fig7a,treemix-mlno,17,-331709.513293,-2882.92598072,20,0:10.74
wu2020_fig7a,treemix-mlno,18,-331709.513293,-2882.92598072,20,0:10.75
wu2020_fig7a,treemix-mlno,19,-331709.513293,-2882.92904157,16,0:10.58
wu2020_fig7a,treemix-mlno,1,-331709.513293,-2882.92904157,16,0:12.73
wu2020_fig7a,treemix-mlno,20,-331709.513293,-2882.92904157,16,0:10.58
wu2020_fig7a,treemix-mlno,21,-331709.513293,-2882.92602223,16,0:10.64
wu2020_fig7a,treemix-mlno,22,-331709.513293,-2882.92904157,16,0:10.51
wu2020_fig7a,treemix-mlno,23,-331709.513293,-2882.92602223,16,0:10.64
wu2020_fig7a,treemix-mlno,24,-331709.513293,-2882.92598072,20,0:10.34
wu2020_fig7a,treemix-mlno,25,-331709.513293,-2882.92904157,16,0:10.70
wu2020_fig7a,treemix-mlno,26,-331709.513293,-2882.92904157,16,0:10.65
wu2020_fig7a,treemix-mlno,27,-331709.513293,-2882.92598072,20,0:10.65
wu2020_fig7a,treemix-mlno,28,-331709.513293,-2882.92602223,16,0:10.65
wu2020_fig7a,treemix-mlno,29,-331709.513293,-2882.92602223,16,0:10.78
wu2020_fig7a,treemix-mlno,2,-331709.513293,-2882.92904157,16,0:13.19
wu2020_fig7a,treemix-mlno,30,-331709.513293,-2882.92904157,16,0:10.54
wu2020_fig7a,treemix-mlno,31,-331709.513293,-2882.92598072,20,0:10.65
wu2020_fig7a,treemix-mlno,32,-331709.513293,-2882.92602223,16,0:10.49
wu2020_fig7a,treemix-mlno,33,-331709.513293,-2882.92598072,20,0:10.37
wu2020_fig7a,treemix-mlno,34,-331709.513293,-2882.92598072,20,0:10.88
wu2020_fig7a,treemix-mlno,35,-331709.513293,-2882.92602223,16,0:10.75
wu2020_fig7a,treemix-mlno,36,-331709.513293,-2882.92598072,20,0:10.31
wu2020_fig7a,treemix-mlno,37,-331709.513293,-2882.92598072,20,0:10.55
wu2020_fig7a,treemix-mlno,38,-331709.513293,-2882.92602223,16,0:10.60
wu2020_fig7a,treemix-mlno,39,-331709.513293,-2882.92598072,20,0:10.45
wu2020_fig7a,treemix-mlno,3,-331709.513293,-2882.92598072,20,0:10.98
wu2020_fig7a,treemix-mlno,40,-331709.513293,-2882.92598072,20,0:10.65
wu2020_fig7a,treemix-mlno,41,-331709.513293,-2882.92598072,20,0:10.34
wu2020_fig7a,treemix-mlno,42,-331709.513293,-2882.92904157,16,0:11.40
wu2020_fig7a,treemix-mlno,43,-331709.513293,-2882.92598072,20,0:10.59
wu2020_fig7a,treemix-mlno,44,-331709.513293,-2882.92904157,16,0:10.96
wu2020_fig7a,treemix-mlno,45,-331709.513293,-2882.92602223,16,0:10.90
wu2020_fig7a,treemix-mlno,46,-331709.513293,-2882.92602223,16,0:11.00
wu2020_fig7a,treemix-mlno,47,-331709.513293,-2882.92598072,20,0:11.14
wu2020_fig7a,treemix-mlno,48,-331709.513293,-2882.92598072,20,0:10.63
wu2020_fig7a,treemix-mlno,49,-331709.513293,-2882.92602223,16,0:11.08
wu2020_fig7a,treemix-mlno,4,-331709.513293,-2882.92904157,16,0:11.30
wu2020_fig7a,treemix-mlno,50,-331709.513293,-2882.92602223,16,0:10.88
wu2020_fig7a,treemix-mlno,51,-331709.513293,-2882.92602223,16,0:10.87
wu2020_fig7a,treemix-mlno,52,-331709.513293,-2882.92904157,16,0:10.98
wu2020_fig7a,treemix-mlno,53,-331709.513293,-2882.92598072,20,0:10.43
wu2020_fig7a,treemix-mlno,54,-331709.513293,-2882.92904157,16,0:10.52
wu2020_fig7a,treemix-mlno,55,-331709.513293,-2882.92602223,16,0:10.70
wu2020_fig7a,treemix-mlno,56,-331709.513293,-2882.92904157,16,0:10.48
wu2020_fig7a,treemix-mlno,57,-331709.513293,-2882.92904157,16,0:10.97
wu2020_fig7a,treemix-mlno,58,-331709.513293,-2882.92904157,16,0:10.50
wu2020_fig7a,treemix-mlno,59,-331709.513293,-2882.92598072,20,0:10.33
wu2020_fig7a,treemix-mlno,5,-331709.513293,-2882.92602223,16,0:11.13
wu2020_fig7a,treemix-mlno,60,-331709.513293,-2882.92904157,16,0:10.62
wu2020_fig7a,treemix-mlno,61,-331709.513293,-2882.92615771,20,0:11.07
wu2020_fig7a,treemix-mlno,62,-331709.513293,-2882.92598072,20,0:10.49
wu2020_fig7a,treemix-mlno,63,-331709.513293,-2882.92598072,20,0:10.63
wu2020_fig7a,treemix-mlno,64,-331709.513293,-2882.92598072,20,0:10.67
wu2020_fig7a,treemix-mlno,65,-331709.513293,-2882.92904157,16,0:10.57
wu2020_fig7a,treemix-mlno,66,-331709.513293,-2882.92598072,20,0:10.48
wu2020_fig7a,treemix-mlno,67,-331709.513293,-2882.92598072,20,0:10.43
wu2020_fig7a,treemix-mlno,68,-331709.513293,-2882.92602223,16,0:10.73
wu2020_fig7a,treemix-mlno,69,-331709.513293,-2882.92904157,16,0:10.78
wu2020_fig7a,treemix-mlno,6,-331709.513293,-2882.92598072,20,0:11.07
wu2020_fig7a,treemix-mlno,70,-331709.513293,-2882.92598072,20,0:10.62
wu2020_fig7a,treemix-mlno,71,-331709.513293,-2882.92598072,20,0:10.45
wu2020_fig7a,treemix-mlno,72,-331709.513293,-2882.92602223,16,0:10.82
wu2020_fig7a,treemix-mlno,73,-331709.513293,-2882.92904157,16,0:10.77
wu2020_fig7a,treemix-mlno,74,-331709.513293,-2882.92598072,20,0:10.71
wu2020_fig7a,treemix-mlno,75,-331709.513293,-2882.92602223,16,0:10.56
wu2020_fig7a,treemix-mlno,76,-331709.513293,-2882.92598072,20,0:10.53
wu2020_fig7a,treemix-mlno,77,-331709.513293,-2882.92598072,20,0:10.52
wu2020_fig7a,treemix-mlno,78,-331709.513293,-2882.92602223,16,0:10.76
wu2020_fig7a,treemix-mlno,79,-331709.513293,-2882.92598072,20,0:10.43
wu2020_fig7a,treemix-mlno,7,-331709.513293,-2882.92598072,20,0:11.02
wu2020_fig7a,treemix-mlno,80,-331709.513293,-2882.92602223,16,0:10.71
wu2020_fig7a,treemix-mlno,81,-331709.513293,-2882.92904157,16,0:10.67
wu2020_fig7a,treemix-mlno,82,-331709.513293,-2882.92602223,16,0:10.69
wu2020_fig7a,treemix-mlno,83,-331709.513293,-2882.92904157,16,0:10.71
wu2020_fig7a,treemix-mlno,84,-331709.513293,-2882.92598072,20,0:10.84
wu2020_fig7a,treemix-mlno,85,-331709.513293,-2882.92602223,16,0:10.80
wu2020_fig7a,treemix-mlno,86,-331709.513293,-2882.92598072,20,0:10.53
wu2020_fig7a,treemix-mlno,87,-331709.513293,-2882.92904157,16,0:10.89
wu2020_fig7a,treemix-mlno,88,-331709.513293,-2882.92602223,16,0:10.88
wu2020_fig7a,treemix-mlno,89,-331709.513293,-2882.92904157,16,0:10.67
wu2020_fig7a,treemix-mlno,8,-331709.513293,-2882.92602223,16,0:11.95
wu2020_fig7a,treemix-mlno,90,-331709.513293,-2882.92598072,20,0:10.44
wu2020_fig7a,treemix-mlno,91,-331709.513293,-2882.92602223,16,0:10.74
wu2020_fig7a,treemix-mlno,92,-331709.513293,-2882.92598072,20,0:10.52
wu2020_fig7a,treemix-mlno,93,-331709.513293,-2882.92598072,20,0:10.52
wu2020_fig7a,treemix-mlno,94,-331709.513293,-2882.92598072,20,0:10.60
wu2020_fig7a,treemix-mlno,95,-331709.513293,-2882.92598072,20,0:10.84
wu2020_fig7a,treemix-mlno,96,-331709.513293,-2882.92602223,16,0:10.57
wu2020_fig7a,treemix-mlno,97,-331709.513293,-2882.92598072,20,0:10.53
wu2020_fig7a,treemix-mlno,98,-331709.513293,-2882.92904157,16,0:10.73
wu2020_fig7a,treemix-mlno,99,-331709.513293,-2882.92598072,20,0:10.59
wu2020_fig7a,treemix-mlno,9,-331709.513293,-2882.92598072,20,0:11.60
wu2020_fig7a,treemix,100,-331709.513293,-2882.92670836,20,0:05.43
wu2020_fig7a,treemix,10,-331709.513293,-2882.92670836,20,0:06.27
wu2020_fig7a,treemix,11,-331709.513293,-2882.92555691,20,0:05.89
wu2020_fig7a,treemix,12,-331709.513293,-2882.92670836,20,0:05.54
wu2020_fig7a,treemix,13,-331709.513293,-2882.92670836,20,0:05.34
wu2020_fig7a,treemix,14,-331709.513293,-2882.92670836,20,0:05.19
wu2020_fig7a,treemix,15,-331709.513293,-2882.92842044,16,0:05.84
wu2020_fig7a,treemix,16,-331709.513293,-2882.92555691,20,0:05.32
wu2020_fig7a,treemix,17,-331709.513293,-2882.93562065,16,0:05.93
